smiles,role,pubchem_cid,inchikey,pubchem_patent_ids
CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1F,donor,138113100.0,WQNCEGHHWIRIPY-UHFFFAOYSA-N,CN-108198941-B;CN-110797464-B;CN-111180588-B;CN-111192965-B;CN-111883667-B;CN-112071990-B;CN-112331739-B;CN-112952004-B;CN-113013339-B;CN-113054114-B;CN-113130763-B;CN-113174032-B;CN-113233508-B;CN-113328040-B;CN-113480733-B;CN-113603688-B;CN-113644197-B;CN-113929911-B;CN-114284435-A;CN-114284435-B;CN-114420845-A;CN-114420845-B;CN-114456197-A;CN-114716456-A;CN-114716456-B;CN-115074746-A;CN-115074746-B;CN-115132425-A;CN-115172593-A;CN-115241382-A;CN-115397928-A;CN-115397928-B;CN-115623794-A;CN-116134037-A;CN-116143801-A;CN-116171054-A;CN-116211258-A;CN-116375732-A;CN-116375732-B;CN-116444543-A;CN-116477676-A;CN-116477676-B;CN-116478570-A;CN-116478570-B;CN-116528641-A;CN-116546831-A;CN-116648072-A;CN-116715682-A;CN-116825861-A;CN-117135939-A;CN-117156870-A;CN-117156875-A;CN-117156875-B;CN-117202676-A;CN-117202676-B;CN-117255574-A;CN-117560978-A;CN-117624195-A;CN-117715445-A;CN-117836956-A;CN-117916834-A;CN-117928646-A;CN-118480057-A;CN-118488717-A;CN-118591243-A;CN-118591243-B;CN-118613127-A;CN-118613127-B;CN-118695631-A;CN-118742057-A;CN-118791841-A;CN-118973280-A;CN-119106519-A;CN-119285942-A;CN-119330984-A;CN-119350362-A;CN-119451375-A;CN-119453970-A;CN-119453970-B;CN-119698166-A;CN-119730561-A;CN-119930652-A;CN-119997783-A;CN-120051181-A;CN-120152501-A;EP-3975277-A1;EP-4052298-A1;EP-4116381-A1;EP-4173056-A1;EP-4186909-A1;EP-4299647-A1;EP-4370520-A1;EP-4413601-A1;EP-4413601-B1;EP-4591688-A1;US-11535631-B2;US-11737351-B2;US-11839154-B2;US-12043749-B2;US-12329024-B2;US-12410278-B2;US-20220173321-A1;US-20220339616-A1;US-20220396661-A1;US-20230022263-A1;US-20230092575-A1;US-20230129045-A1;US-20230131130-A1;US-20230135345-A1;US-20230255108-A1;US-20230301185-A1;US-20230422532-A1;US-20240147742-A1;US-20240172550-A1;US-20240224548-A1;US-20240334804-A1;US-20240343739-A1;US-20240372023-A1;US-20240389370-A1;US-20250051511-A1;US-20250185456-A1;WO-2022063951-A1;WO-2022174401-A1;WO-2022202439-A1;WO-2022202868-A1;WO-2022203204-A1;WO-2022255562-A1;WO-2023014990-A1;WO-2023058490-A1;WO-2023283728-A1;WO-2024062186-A1;WO-2024063840-A2;WO-2024085018-A1;WO-2024128788-A1;WO-2025052124-A1;WO-2025120799-A1
CCCCCCc1cc(C)sc1C,donor,22950249.0,DUFPJSOXRHVDOV-UHFFFAOYSA-N,CN-107210312-B;CN-108232039-B;CN-108242445-B;CN-108886098-B;CN-109085386-B;CN-109148687-B;CN-109244513-B;CN-109643763-B;CN-110073507-B;CN-110112295-B;CN-110140228-B;CN-110168408-B;CN-110291418-B;CN-110392938-B;CN-110476267-B;CN-110501852-B;CN-110504366-B;CN-110506343-B;CN-110534649-B;CN-110544744-B;CN-110544745-B;CN-110612614-B;CN-110635038-B;CN-110651011-B;CN-110707217-B;CN-110854390-B;CN-110880552-B;CN-110880554-B;CN-110997832-B;CN-111103329-B;CN-111183357-B;CN-111279505-B;CN-111293222-B;CN-111512445-B;CN-111554814-B;CN-111599921-B;CN-111819706-B;CN-111863849-B;CN-111948866-B;CN-112074965-B;CN-112593089-B;CN-112626607-B;CN-112652772-B;CN-112736201-B;CN-112740837-B;CN-112789744-B;CN-112802871-B;CN-112928137-B;CN-112993167-B;CN-113013333-B;CN-113023690-B;CN-113054111-B;CN-113130210-B;CN-113130761-B;CN-113169279-B;CN-113196514-B;CN-113224115-B;CN-113257993-B;CN-113281802-B;CN-113330066-B;CN-113410383-B;CN-113416213-B;CN-113471367-B;CN-113508473-B;CN-113545168-B;CN-113571640-B;CN-113571641-B;CN-113773529-B;CN-113793909-B;CN-113882034-B;CN-113991022-A;CN-113991023-A;CN-114068816-A;CN-114072930-A;CN-114127203-A;CN-114156412-A;CN-114156412-B;CN-114207564-A;CN-114296283-A;CN-114300268-A;CN-114303244-A;CN-114341104-A;CN-114341104-B;CN-114361180-A;CN-114361340-A;CN-114373871-A;CN-114400291-A;CN-114420843-A;CN-114420843-B;CN-114447235-A;CN-114447235-B;CN-114481032-A;CN-114496566-A;CN-114497372-A;CN-114497385-A;CN-114556604-A;CN-114556604-B;CN-114556605-A;CN-114556606-A;CN-114582906-A;CN-114582922-A;CN-114583059-A;CN-114583059-B;CN-114600202-A;CN-114600202-B;CN-114600255-A;CN-114616688-A;CN-114694956-A;CN-114694958-A;CN-114694966-A;CN-114744009-A;CN-114744118-A;CN-114744119-A;CN-114759142-A;CN-114774114-A;CN-114774114-B;CN-114792704-A;CN-114792704-B;CN-114864284-A;CN-114868268-A;CN-114892130-A;CN-114902039-A;CN-114902039-B;CN-114902806-A;CN-114937743-A;CN-114937743-B;CN-114974889-A;CN-114975795-A;CN-114975818-A;CN-114975818-B;CN-114975989-A;CN-114975989-B;CN-115000185-A;CN-115000185-B;CN-115036427-A;CN-115036427-B;CN-115036428-A;CN-115036428-B;CN-115084450-A;CN-115116743-A;CN-115132923-A;CN-115132923-B;CN-115136323-A;CN-115144888-A;CN-115144888-B;CN-115148918-A;CN-115152042-A;CN-115152042-B;CN-115172597-A;CN-115172597-B;CN-115275024-A;CN-115315815-A;CN-115315823-A;CN-115347071-A;CN-115349179-A;CN-115360212-A;CN-115377291-A;CN-115377291-B;CN-115397803-A;CN-115397803-B;CN-115411195-A;CN-115413373-A;CN-115440746-A;CN-115443300-A;CN-115443300-B;CN-115485410-A;CN-115485410-B;CN-115513383-A;CN-115605030-A;CN-115605030-B;CN-115612167-A;CN-115612167-B;CN-115666141-A;CN-115668419-A;CN-115699349-A;CN-115700037-A;CN-115700038-A;CN-115700056-A;CN-115715420-A;CN-115802777-A;CN-115835664-A;CN-115884645-A;CN-115915800-A;CN-115915800-B;CN-115915871-A;CN-115942846-A;CN-115988890-A;CN-116017991-A;CN-116106960-A;CN-116133446-A;CN-116147796-A;CN-116156904-A;CN-116194444-A;CN-116209289-A;CN-116209289-B;CN-116230543-A;CN-116234324-A;CN-116234425-A;CN-116234425-B;CN-116246941-A;CN-116264278-A;CN-116322256-A;CN-116355361-A;CN-116355361-B;CN-116364796-A;CN-116390504-A;CN-116437676-A;CN-116456742-A;CN-116471853-A;CN-116536643-A;CN-116547104-A;CN-116583117-A;CN-116583765-A;CN-116634782-A;CN-116635763-A;CN-116685881-A;CN-116723751-A;CN-116732610-A;CN-116732610-B;CN-116761485-A;CN-116789714-A;CN-116830279-A;CN-116847668-A;CN-116868353-A;CN-116918078-A;CN-116918482-A;CN-116936666-A;CN-116963513-A;CN-116964757-A;CN-117043966-A;CN-117082882-A;CN-117082951-A;CN-117089123-A;CN-117098434-A;CN-117119864-A;CN-117156879-A;CN-117177591-A;CN-117209722-A;CN-117256053-A;CN-117295381-A;CN-117295788-A;CN-117296478-A;CN-117321778-A;CN-117322155-A;CN-117337633-A;CN-117388329-A;CN-117396002-A;CN-117396009-A;CN-117417743-A;CN-117425968-A;CN-117501456-A;CN-117545278-A;CN-117545285-A;CN-117580423-A;CN-117581650-A;CN-117594587-A;CN-117615587-A;CN-117673185-B;CN-117730406-A;CN-117750645-A;CN-117769265-A;CN-117836872-A;CN-117916587-A;CN-117956810-A;CN-117960497-A;CN-117979717-A;CN-118020399-A;CN-118042911-A;CN-118076124-A;CN-118077326-A;CN-118104413-A;CN-118119245-A;CN-118159117-A;CN-118213423-A;CN-118215317-A;CN-118234254-A;CN-118234262-A;CN-118243746-A;CN-118299552-A;CN-118302003-A;CN-118307990-A;CN-118317658-A;CN-118354647-A;CN-118355742-A;CN-118367113-A;CN-118373841-A;CN-118373841-B;CN-118401075-A;CN-118448107-A;CN-118475201-A;CN-118475203-A;CN-118511670-A;CN-118511671-A;CN-118553877-A;CN-118571524-A;CN-118575064-A;CN-118678974-A;CN-118723914-A;CN-118786765-A;CN-118804607-A;CN-118829328-A;CN-118870958-A;CN-118930993-A;CN-118973279-A;CN-118973291-A;CN-118973292-A;CN-119012737-A;CN-119053204-A;CN-119053211-A;CN-119073007-A;CN-119096372-A;CN-119110605-A;CN-119137472-A;CN-119174013-A;CN-119213887-A;CN-119255685-A;CN-119283477-A;CN-119300610-A;CN-119300683-A;CN-119317341-A;CN-119318231-A;CN-119365031-A;CN-119384199-A;CN-119403419-A;CN-119480942-A;CN-119481305-A;CN-119486448-A;CN-119486459-A;CN-119497548-A;CN-119542382-A;CN-119546139-A;CN-119604131-A;CN-119630252-A;CN-119752238-A;CN-119816083-A;CN-119817199-A;CN-119836111-A;CN-119836112-A;CN-119836202-A;CN-119836860-A;CN-119894959-A;CN-119907607-A;CN-119926200-A;CN-119926200-B;CN-119947324-A;CN-120001977-A;CN-120019742-A;CN-120202748-A;CN-216773252-U;CN-216980610-U;CN-220044081-U;CN-220509162-U;CN-222263523-U;EP-2306562-A1;EP-2306562-B1;EP-2518797-A1;EP-2518797-B1;EP-2876668-B1;EP-3001438-B1;EP-3111484-B1;EP-3251152-B1;EP-3336919-B1;EP-3343214-B1;EP-3347502-B1;EP-3356884-B1;EP-3382770-B1;EP-3405511-B1;EP-3474339-B1;EP-3496120-B1;EP-3532875-B1;EP-3630896-B1;EP-3743717-B1;EP-3767674-B1;EP-3783658-B1;EP-3783659-B1;EP-3851844-B1;EP-3863059-B1;EP-3871280-B1;EP-3937267-B1;EP-3966882-A1;EP-3966882-B1;EP-4007911-A1;EP-4020501-A1;EP-4030496-A1;EP-4030496-B1;EP-4035216-A1;EP-4063318-A1;EP-4068363-A1;EP-4068363-B1;EP-4068405-A1;EP-4068405-B1;EP-4084104-A1;EP-4092758-A1;EP-4097047-A1;EP-4100976-A1;EP-4107304-A1;EP-4120380-A1;EP-4137477-A1;EP-4143129-A1;EP-4145547-A1;EP-4145551-A1;EP-4156276-A1;EP-4174970-A1;EP-4176262-A1;EP-4176262-B1;EP-4180845-A1;EP-4183780-A1;EP-4187627-A1;EP-4218061-A1;EP-4256620-A1;EP-4260104-A1;EP-4260105-A1;EP-4287275-A1;EP-4287276-A1;EP-4290589-A1;EP-4292143-A1;EP-4292144-A1;EP-4302336-A1;EP-4311388-A1;EP-4337953-A1;EP-4339659-A1;EP-4343872-A1;EP-4358645-A2;EP-4397155-A1;EP-4397155-B1;EP-4423202-A1;EP-4423202-B1;EP-4433812-A1;EP-4437813-A1;EP-4465032-A1;EP-4474352-A1;EP-4478859-A1;EP-4487383-A2;EP-4490985-A1;EP-4494189-A1;EP-4508953-A1;EP-4529391-A1;EP-4543171-A1;EP-4553501-A2;EP-4553858-A1;EP-4586777-A1;EP-4590098-A1;EP-4601438-A1;JP-4633863-B2;US-10011684-B2;US-11245077-B2;US-11270628-B2;US-11271158-B2;US-11276885-B2;US-11302685-B2;US-11309138-B2;US-11309503-B2;US-11331020-B2;US-11340362-B2;US-11341895-B2;US-11342522-B2;US-11373813-B2;US-11378472-B2;US-11380852-B2;US-11387051-B2;US-11387375-B2;US-11437537-B2;US-11437587-B2;US-11499937-B2;US-11508919-B2;US-11522094-B2;US-11522145-B2;US-11532787-B2;US-11563129-B2;US-11573336-B2;US-11581359-B2;US-11607157-B2;US-11613464-B2;US-11613633-B2;US-11626527-B2;US-11643443-B2;US-11659724-B2;US-11670726-B2;US-11681059-B1;US-11682740-B2;US-11696456-B2;US-11696488-B2;US-11699552-B2;US-11703636-B2;US-11710797-B2;US-11726566-B1;US-11737361-B2;US-11773213-B2;US-11776755-B2;US-11784009-B2;US-11787965-B2;US-11793008-B2;US-11799050-B2;US-11801000-B2;US-11802440-B2;US-11810721-B2;US-11848396-B2;US-11871648-B2;US-11894192-B2;US-11910625-B2;US-11917839-B2;US-11935971-B2;US-11943993-B2;US-11950436-B2;US-11978591-B2;US-12007356-B2;US-12009443-B2;US-12020866-B2;US-12021159-B2;US-12027325-B2;US-12029052-B2;US-12029058-B2;US-12041797-B2;US-12049540-B2;US-12058933-B2;US-12112897-B2;US-12120895-B2;US-12136601-B1;US-12136680-B2;US-12142443-B2;US-12150381-B2;US-12176454-B1;US-12183692-B1;US-12198828-B2;US-12198855-B1;US-12225747-B2;US-12238946-B2;US-12241167-B2;US-12245500-B2;US-12253489-B2;US-12258505-B2;US-12260992-B2;US-12262571-B2;US-12274109-B2;US-12292406-B2;US-12315684-B2;US-12320774-B2;US-12336369-B2;US-12339475-B2;US-12369446-B2;US-12369448-B2;US-12382774-B2;US-12400940-B1;US-12433044-B2;US-12439762-B2;US-12439764-B2;US-12453495-B2;US-12477944-B2;US-12489147-B2;US-2005211293-A1;US-20070034861-A1;US-20070045614-A1;US-20070045618-A1;US-20070051403-A1;US-20070096079-A1;US-20070111370-A1;US-20070117961-A1;US-20070267630-A1;US-2007045618-A1;US-20080023677-A1;US-20080035915-A1;US-20080121873-A1;US-20080199634-A1;US-20080230776-A1;US-20080251784-A1;US-2008230776-A1;US-20090107539-A1;US-20090114907-A1;US-20090126779-A1;US-20090218548-A1;US-20090220796-A1;US-20090321721-A1;US-20100004423-A1;US-20100047624-A1;US-20100059738-A1;US-20100116342-A1;US-20100148666-A1;US-20100219405-A1;US-20100234478-A1;US-20100244000-A1;US-20100267180-A1;US-2010059738-A1;US-2010219405-A1;US-20110042665-A1;US-20110091767-A1;US-20110108813-A1;US-20110108825-A1;US-20110130522-A1;US-20110217211-A1;US-20110233566-A1;US-20120007026-A1;US-20120086431-A1;US-20120152321-A1;US-20120199186-A1;US-20120211082-A1;US-20120211730-A1;US-20120279568-A1;US-20120279569-A1;US-20120302720-A1;US-20120305919-A1;US-20120328944-A1;US-2012279568-A1;US-2012305919-A1;US-20130056690-A1;US-20130140527-A1;US-20130140548-A1;US-20130167932-A1;US-20130234116-A1;US-20130234128-A1;US-20130269782-A1;US-2013140548-A1;US-20140020939-A1;US-20140060602-A1;US-20140084220-A1;US-20140131868-A1;US-20140166942-A1;US-20140174512-A1;US-20140187716-A1;US-20140202517-A1;US-20140230900-A1;US-20140251407-A1;US-20140338750-A1;US-20140353552-A1;US-2014060602-A1;US-2014084220-A1;US-2014166942-A1;US-2014353552-A1;US-20150047708-A1;US-20150094436-A1;US-20150096604-A1;US-20150097170-A1;US-20150104702-A1;US-20150107638-A1;US-20150122334-A1;US-20150123047-A1;US-2015014597-A1;US-20150266987-A1;US-20150284511-A1;US-20150295180-A1;US-20150318480-A1;US-20150333269-A1;US-2015266987-A1;US-2015284511-A1;US-2015318480-A1;US-20160013392-A1;US-20160056383-A1;US-20160087213-A1;US-20160141536-A1;US-20160237205-A1;US-20160329498-A1;US-20170077430-A1;US-20170098787-A1;US-20170104170-A1;US-20170301872-A1;US-2017104170-A1;US-20180053868-A1;US-20180175219-A1;US-20180175222-A1;US-20180175299-A1;US-20180175300-A1;US-20220061714-A1;US-20220082458-A1;US-20220085221-A1;US-20220093345-A1;US-20220093866-A1;US-20220123053-A1;US-20220165973-A1;US-20220199845-A1;US-20220208453-A1;US-20220209151-A1;US-20220229225-A1;US-20220235067-A1;US-20220246362-A1;US-20220254571-A1;US-20220270822-A1;US-20220271343-A1;US-20220283116-A1;US-20220285639-A1;US-20220285640-A1;US-20220293866-A1;US-20220293875-A1;US-20220301770-A1;US-20220320354-A1;US-20220325178-A1;US-20220326175-A1;US-20220328764-A1;US-20220336158-A1;US-20220356395-A1;US-20220359128-A1;US-20220359824-A1;US-20220361782-A1;US-20220376194-A1;US-20220384737-A1;US-20220406958-A1;US-20220416099-A1;US-2022367814-A1;US-20230019802-A1;US-20230038915-A1;US-20230049675-A1;US-20230055570-A1;US-20230061924-A1;US-20230067888-A1;US-20230082682-A1;US-20230088816-A1;US-20230103127-A1;US-20230103445-A1;US-20230105533-A1;US-20230110770-A1;US-20230129045-A1;US-20230131130-A1;US-20230132149-A1;US-20230132824-A1;US-20230143982-A1;US-20230145517-A1;US-20230151141-A1;US-20230162928-A1;US-20230173471-A1;US-20230180494-A1;US-20230180607-A1;US-20230189540-A1;US-20230209848-A1;US-20230228623-A1;US-20230245899-A1;US-20230263056-A1;US-20230292534-A1;US-20230296954-A1;US-20230301185-A1;US-20230320108-A9;US-20230343884-A1;US-20230352250-A1;US-20230361229-A1;US-20230363184-A1;US-20230422533-A1;US-20240006129-A1;US-20240015992-A1;US-20240021372-A1;US-20240052144-A1;US-20240057355-A1;US-20240057441-A1;US-20240061332-A1;US-20240065088-A1;US-20240088363-A1;US-20240099614-A1;US-20240105586-A1;US-20240134178-A1;US-20240138162-A1;US-20240138163-A1;US-20240138164-A1;US-20240138165-A1;US-20240138248-A1;US-20240140833-A1;US-20240164012-A1;US-20240164120-A1;US-20240204117-A1;US-20240213388-A1;US-20240219341-A1;US-20240222535-A1;US-20240224564-A1;US-20240231068-A9;US-20240237370-A9;US-20240237371-A9;US-20240237372-A9;US-20240237504-A9;US-20240244853-A1;US-20240244855-A1;US-20240248057-A1;US-20240260283-A1;US-20240276857-A1;US-20240280570-A1;US-20240297199-A1;US-20240312729-A1;US-20240324437-A1;US-20240331955-A1;US-20240363286-A1;US-20240373656-A1;US-20240377180-A1;US-20240381684-A1;US-20240404763-A1;US-20240405147-A1;US-20240415000-A1;US-20240415008-A1;US-20250017091-A1;US-20250027901-A1;US-20250029792-A1;US-20250085248-A1;US-20250089547-A1;US-20250098395-A1;US-20250109022-A1;US-20250109224-A1;US-20250140483-A1;US-20250144606-A1;US-20250160104-A1;US-20250176280-A1;US-20250176418-A1;US-20250185444-A1;US-20250198837-A1;US-20250204139-A1;US-20250204235-A1;US-20250226298-A1;US-20250226337-A1;US-20250228059-A1;US-20250248200-A1;US-20250255089-A1;US-20250309150-A1;US-20250311520-A1;US-20250331411-A1;US-20250343259-A1;US-20250357052-A1;US-20250366363-A1;US-7226818-B2;US-7314908-B2;US-7321021-B2;US-7408188-B2;US-7459338-B2;US-7459721-B2;US-7501308-B2;US-7517719-B2;US-7605396-B2;US-7670870-B2;US-7709829-B2;US-7754525-B2;US-7781757-B2;US-7800103-B2;US-7846764-B2;US-7884281-B2;US-7897216-B2;US-8101944-B2;US-8129497-B2;US-8154014-B2;US-8298676-B2;US-8367768-B2;US-8450604-B2;US-8492750-B2;US-8552421-B2;US-8569087-B2;US-8673183-B2;US-8723503-B2;US-8741448-B2;US-8765882-B2;US-8926915-B2;US-8933329-B2;US-8945769-B2;US-8957181-B2;US-8967848-B2;US-9012773-B2;US-9076768-B2;US-9105851-B2;US-9112156-B2;US-9178165-B2;US-9203030-B2;US-9212254-B2;US-9214634-B2;US-9249257-B2;US-9293721-B2;US-9331291-B2;US-9356217-B2;US-9428603-B2;US-9445501-B2;US-9449730-B2;US-9461230-B2;US-9502629-B2;US-9508944-B2;US-9583711-B2;US-9640335-B2;US-9666818-B2;US-9711729-B2;US-9805838-B2;US-9834640-B2;US-9899617-B2;US-9923143-B2;US-9972801-B2;US20040038459;US20040038459A1;US20040186265;US20040186265A1;US20050159580;US20050159580A1;US20050202348;US20050202348A1;US20050211293;US20050211293A1;US20050274954;US20050274954A1;US20060014365;US20060014365A1;US20060081882;US20060081882A1;US20060217524;US20060217524A1;US20060223219;US20060223219A1;US20070034861;US20070034861A1;US20070045614;US20070045614A1;US20070045618;US20070045618A1;US20070051403;US20070051403A1;US20070096079;US20070096079A1;US20070111370;US20070111370A1;US20070117961;US20070117961A1;US20070267630;US20070267630A1;US20080023677;US20080023677A1;US20080035915;US20080035915A1;US20080121873;US20080121873A1;US20080199634;US20080199634A1;US20080230776;US20080230776A1;US20080251784;US20080251784A1;US20090114907;US20090114907A1;US20090126779A1;US20090146136;US20090146136A1;US20090321721;US20090321721A1;US20100004423A1;US20100059738;US20100059738A1;US20100116342;US20100116342A1;US20100148666A1;US20100219405;US20100219405A1;US20100234478A1;US20100244000A1;US20100267180;US20100267180A1;US20110042665;US20110042665A1;US20110091767A1;US20110108825;US20110108825A1;US20110130522;US20110130522A1;US20110217211;US20110217211A1;US20110233566;US20110233566A1;US20120007026;US20120007026A1;US20120086431;US20120152321;US20120199186;US20120211730;US20120279568;US20120279569;US20120305919;US20130140548;US20130167932;US20130234116;US20130319530;US20140008747;US20140060602;US20140084220;US20140107303;US20140166942;US20140174512;US20140213006;US20140353552;US20150014597;US20150047708;US20150096604;US20150097170;US20150107638;US20150123047;US20150266987;US20150284511;US20150295180;US20150318480;US20150357602;US6025462;US6350996;US6897284;US7095044;US7112649;US7226818;US7314908;US7321021;US7408188;US7459338;US7459721;US7501308;US7517719;US7605396;US7670870;US7709829;US7754525;US7781757;US7800103;US7846764;US7884281;US7897216;US8101944;US8129497;US8450604;US8552421;US8569087;US8673183;US8723503;US8741448;US8765882;US8877535;US8926915;US8957181;US8967848;US9012773;US9112156;US9178165;WO-2015052529-A1;WO-2020225169-A1;WO-2022030888-A1;WO-2022054150-A1;WO-2022054151-A1;WO-2022064951-A1;WO-2022066707-A1;WO-2022081461-A1;WO-2022084474-A1;WO-2022119963-A1;WO-2022128337-A1;WO-2022128338-A1;WO-2022128339-A1;WO-2022136445-A1;WO-2022136445-A9;WO-2022170102-A1;WO-2022174049-A1;WO-2022174049-A9;WO-2022174055-A1;WO-2022183239-A1;WO-2022186529-A1;WO-2022191464-A1;WO-2022196962-A1;WO-2022203204-A1;WO-2022211332-A1;WO-2022220456-A1;WO-2022232670-A1;WO-2022235814-A1;WO-2022236354-A1;WO-2022242689-A1;WO-2022244411-A1;WO-2022255804-A1;WO-2023008475-A1;WO-2023018641-A1;WO-2023031456-A1;WO-2023045198-A1;WO-2023069405-A2;WO-2023080585-A1;WO-2023085509-A1;WO-2023088633-A1;WO-2023089569-A1;WO-2023097365-A1;WO-2023120359-A1;WO-2023126686-A1;WO-2023145975-A1;WO-2023146229-A1;WO-2023158277-A1;WO-2023164284-A2;WO-2023168496-A1;WO-2023171107-A1;WO-2023173171-A1;WO-2023193065-A1;WO-2023234261-A1;WO-2023239111-A1;WO-2024005427-A1;WO-2024019707-A1;WO-2024020225-A1;WO-2024024926-A1;WO-2024053603-A1;WO-2024057282-A1;WO-2024063458-A1;WO-2024072553-A2;WO-2024075981-A1;WO-2024079977-A1;WO-2024081853-A2;WO-2024085018-A1;WO-2024097417-A1;WO-2024098067-A9;WO-2024128042-A1;WO-2024142923-A1;WO-2024150810-A1;WO-2024162280-A1;WO-2024176881-A1;WO-2024176882-A1;WO-2024186834-A2;WO-2024187552-A1;WO-2024190517-A1;WO-2024190553-A1;WO-2024231260-A1;WO-2024236083-A1;WO-2024237333-A1;WO-2024237334-A1;WO-2024256961-A1;WO-2025007376-A1;WO-2025008629-A1;WO-2025013580-A1;WO-2025026536-A1;WO-2025035779-A1;WO-2025046679-A1;WO-2025047466-A1;WO-2025047467-A1;WO-2025047468-A1;WO-2025047722-A1;WO-2025058421-A1;WO-2025067785-A1;WO-2025069188-A1;WO-2025069203-A1;WO-2025069828-A1;WO-2025082611-A1;WO-2025082614-A1;WO-2025083215-A1;WO-2025085623-A1;WO-2025089373-A1;WO-2025089376-A1;WO-2025089395-A1;WO-2025089402-A1;WO-2025089411-A1;WO-2025089830-A1;WO-2025095662-A1;WO-2025101589-A1;WO-2025105185-A1;WO-2025105800-A1;WO-2025133616-A1;WO-2025137095-A1
CCCCCCCCC(CCCCCCCC)N1C2=CC=CC=C2C2=CC=C(C3=CC=C(C4=CC=C(C5=CC=CS5)C5=NSN=C45)S3)C=C21,donor,71092185.0,UDUXDURXYWLPHG-UHFFFAOYSA-N,CN-104737254-A;EP-2718990-A2;EP-2897178-A2;EP-3225624-A1;EP-3416206-A1;EP-3988969-A1;EP-3996150-A1;EP-4243104-A1;EP-4325589-A1;US-10229791-B2;US-10243141-B2;US-10796857-B2;US-10935676-B2;US-11373813-B2;US-11744090-B2;US-20160322591-A1;US-20170125171-A1;US-20180006241-A1;US-20180122584-A1;US-20180208611-A1;US-20180282861-A1;US-20180366277-A1;US-20190122828-A1;US-20190228917-A1;US-20190242835-A1;US-20190244056-A1;US-20210151524-A1;US-20230178307-A1;US-20230407111-A1;US-20240206195-A1;WO-2012168700-A2;WO-2014033755-A1;WO-2015163679-A1;WO-2017172988-A1;WO-2021015578-A1;WO-2022035239-A1;WO-2022097963-A1;WO-2023136442-A1;WO-2023167441-A1;WO-2023171916-A1;WO-2024025103-A1;WO-2024063450-A1;WO-2024136583-A1;WO-2024147644-A1
CCCCC(CC)CC1=C(Cl)C=C(C2=C3SC=CC3=C(C3=CC(Cl)=C(CC(CC)CCCC)S3)C3=C2C=C(C2=CC=C(C4=C5C(=O)C6=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C6C(=O)C5=C(C5=CC=CS5)S4)S2)S3)S1,donor,177527677.0,MRYAXGSYOCGLLQ-UHFFFAOYSA-N,
CCCCC(CC)CSc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(SCC(CC)CCCC)cc3)c3cc(C)sc23)cc1,donor,,UCYDTUXGHIODGG-UHFFFAOYSA-N,
CCCCCCC1=C(C2=CC(CCCCCC)=C(C3=CC=C(/C=C4/SC(=S)N(CC(CC)CCCC)C4=O)S3)S2)SC(C2=CC3=C(C4=CC(F)=C(SCC(CC)CCCC)S4)C4=C(C=C(C5=CC(CCCCCC)=C(C6=CC(CCCCCC)=C(C7=CC=C(/C=C8/SC(=S)N(CC(CC)CCCC)C8=O)S7)S6)S5)S4)C(C4=CC(F)=C(SCC(CC)CCCC)S4)=C3S2)=C1,donor,,LPVZPXBUBJNDQO-BQJSPTEYSA-N,
CCCCCCCCC(CCCCCC)CN1N=C2C(C3=CC=C(/C=C(/C#N)C(=O)OCC(CC)CCCC)S3)=C(F)C(F)=C(C3=CC=C(C4=CC5=C(C6=CC(Cl)=C(CC(CC)CCCC)S6)C6=C(C=C(C7=CC=C(C8=C(F)C(F)=C(C9=CC=C(/C=C(\C#N)C(=O)OCC(CC)CCCC)S9)C9=NN(CC(CCCCCC)CCCCCCCC)N=C89)S7)S6)C(C6=CC(Cl)=C(CC(CC)CCCC)S6)=C5S4)S3)C2=N1,donor,,GSOPVPQEGQGBER-YUXIHUFVSA-N,
CCCCCCCCCCC(CCCCCCCC)CN1N=C2C(C3=CC=CS3)=C(F)C(F)=C(C3=CC=C(C4=CC5=C(C6=CC(Cl)=C(CC(CC)CCCC)S6)C6=C(C=CS6)C(C6=CC(Cl)=C(CC(CC)CCCC)S6)=C5S4)S3)C2=N1,donor,,SCAXJSHLMOCVJX-UHFFFAOYSA-N,
CCCCCCCCCCCCC(CCCCCCCCCC)CC1=CSC(C2=C(F)C(F)=C(C3=CC(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(C4=CC=C(C5=CC(F)=C(C6=CC=CS6)C=C5F)S4)S3)C3=NN(CCC)N=C23)=C1,donor,,STQNWHPPRFDEQL-UHFFFAOYSA-N,
CCCCCCCCCCCCC(CCCCCCCCCC)CC1=CSC(C2=C(F)C(F)=C(C3=CC(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(C4=CC=C(C5=CC=C(C6=CC=CS6)C(F)=C5F)S4)S3)C3=NN(CCC)N=C23)=C1,donor,,QJPBMPZSMGRJJZ-UHFFFAOYSA-N,
